"id","sentiment","review"
282,6,"Mjög áhugaverð mynd um uppruna og baráttu Apple og Microsoft. Mikið af atburðum og ákvörðunum (krúsíal viðskiptatækifæri sem fyrirtæki gripu eða misstu af) sem breyttu heiminum. Líka skemmtilegt að sjá þessa mynd núna, þegar hlutirnir hafa breyst töluvert. Nokkuð merkilegt að bæði í þessari mynd og The Social Network er mikið drama í kringum að fólk er að stela hugmyndum (eða ""fá lánað"") frá öðrum - er það eina leiðin til að verða risastór? ;)"
283,7,"Mjög góð mynd. Leit vel út (kúl ""áferð""/filter/eitthvað). Gott handrit. Góðir leikarar - El Jefe/Miguel var töffari, samt kannski aðeins of góðhjartaður fyrir götustrák ;) Spennandi. Stundum gleymdi ég að ég væri að horfa á mynd eftir Baltasar Kormák, fannst einhvern veginn að Tony Scott eða einhver bandarískur leikstjóri væri á bakvið þetta - s.s. mjög vel leikstýrð. Baltasar er alveg að meika það. Mikið af siðferðislegum spurningum... siðferðislega ögrandi mynd ;) Drama. Smá ádeila í gangi..."
284,5,"Tók smá tíma að komast inn í ryþmann á myndinni... Svona gamlar eru allt öðruvísi byggaðar upp en þær myndir sem maður horfir á vanalega. Ágætlega fyndin inn á milli (viljandi/óviljandi?). Drama/átök. Áhugaverð mynd að ýmsu leyti... Þetta er svona mynd sem maður verður eiginlega að horfa á ef maður á að kalla sig kvikmyndaunnenda - er oft á topplistum yfir bestu kvikmyndir sem gerðar hafa verið. Ég veit nú ekki alveg hvort ég sé sammála því... ég myndi alla vega ekki setja hana í topp 20 skemmtilegustu myndir sem ég hef séð (né topp 50). Mér fannst svona mórall myndarinnar vera að peningar (fáránlega mikið af þeim) veita þér ekki endilega hamingju. Ágætlega vel leikstýrð - nokkur flott skot. Þetta var víst í fyrsta skipti sem megnið af aðalleikurunum léku í kvikmynd - samt allt í lagi leikur í gangi."
285,8,"Þvílík snilld. Nettur splatter. Virkilega fyndin - ég var algjörlega í kasti eftir eitt atriðið. Nett rugl á köflum. B-mynd (blóð og brjóst) í hæsta gæðaflokki. Fullt af góðum leikurum. Danny Trejo er bara svalur. Gott action - nóg af því. Handritið var frekar ""takmarkað"" - það er svosem óþarfi að vera með snilldar handrit fyrir svona mynd. Slatti af (góðum) one-liners."
286,6,"Fyndið rugl. Zach Galifianakis er alltaf góður. Mér dettur ekkert meira í hug til að segja... Fínasta afþreying."
289,7,"Áhugaverð mynd. Sækó thriller. Siðferðislega ögrandi. Góðir leikarar. Svipað og með myndina Unthinkable þá er þetta ádeila á hversu langt er hægt að ganga í stríðinu gegn hryðjuverkum... Myndir sem gerast í svona takmörkuðu rými eru alltaf sérstakar. Smá indie bragur yfir þessari mynd. Nokkuð vel skrifuð. Spennandi."
290,6,"Mj&#246;g spennandi. Vel leikst&#253;r&#240; - &#233;g f&#237;la svona hra&#240;ar klippingar &#254;ar sem myndav&#233;lin er &#225; fullu eins og Tony Scott er &#254;ekktur fyrir. F&#237;nasta af&#254;reying."
291,8,"Virkilega góð mynd. Mjög fyndin. Afbragðs leikarar - Bruce Willis ennþá harður, Helen Mirren mjög töff og John Malkovich var að gera góða hluti sem klikkaði gaurinn. Skemmtilegar persónur. Góð spenna, gott action - flott bardagaatriði, nóg af sprengingum... Flott myndataka og vel klippt. Eitt svalasta atriði sem ég hef séð í bíómynd - ég gjörsamlega missti mig þetta var svo töff (sprenghlægilegt líka af því að þetta kom svo mikið á óvart)."
292,6,"Algjört rugl. En mjög fyndið rugl - mörg sprenghlægileg atriði. En líka mörg mjög súr/ógeðsleg/sjokkerandi atriði - stundum leið mann bara illa. Að þeir skuli gera sér þetta... en sumir gera greinilega ýmislegt fyrir rétta upphæð. 3D tæknin var oft að virka mjög vel - kom mjög vel út. Ég var sérstaklega að fíla high speed camera atriðin (1000 rammar á sekúndu í slo-mo) - sum voru eiginlega listaverk, mjög töff. Ég hef sjaldan hlegið jafn mikið yfir byrjunar-credit-lista :)"
293,6,"Drama &amp; spenna. Mjög spennandi. Mikið drama. Virkilega solid mynd - góðir leikarar, gott handrit, vel leikstýrð... Vönduð mynd."
294,6,"Fínasta mynd. Nokkuð fyndin á köflum. Frekar flottar tæknibrellur miðað við að þessi mynd var gerð 1935. Ágætlega áhugaverð saga. Ég væri til í að sjá <a href=""http://www.imdb.com/title/tt0295601/"">She's Alive! Creating the Bride of Frankenstein</a> - örugglega mjög fróðlegt."
295,7,"Góð mynd. Gott action. Góð spenna. Frændi minn Dwayne (* copyright bj) stendur sig alltaf vel sem harðjaxl. Fullt af þekktum leikurum. Flott myndataka. Töff mynd."
296,5,"Ágætlega fyndin. Ekkert brjálæðislega gott handrit - leikurinn var heldur ekki í toppklassa. Gerist um jól en ekki mjög jólaleg. Eins og með margar gamlar myndir þá var flæðið frekar hægt - ekki klippt á 3 sek fresti ;)"
297,6,"Fínasta afþreying. Ekta poppkornsmynd/sumarsmellur... Ágætis action og nokkuð fyndin á köflum. Alveg óþarfi að taka svona myndir alltof hátíðlega."
298,5,"Ágætlega fyndin og spennandi. En svolítið skrítin - fyrsta finnska kvikmynd sem ég sé. Alltaf áhugavert að horfa á svona ""öðruvísi"" myndir - öðruvísi stíll og stemning en maður er vanur. Skrautlegar persónur. Frekar stutt. Smá kjánaleg á köflum."
299,7,"G&#243;&#240; mynd. Mj&#246;g fyndin og skemmtileg. Skemmtilegar pers&#243;nur. Frakkarnir geta veri&#240; svo kr&#250;ttlegir."
300,5,"Ágætis afþreying. Frekar mikið léttmeti - upplagt svona í nýársþynnkunni ;)"
301,5,"Ágætlega spennandi... En ekkert fáránlega frumleg."
302,7,"Mjög góð mynd. Áhugaverð að ýmsu leyti - sjá hvernig þetta þróaðist (hvernig mismunandi aðilar/stofnanir fréttu af 9/11 og hvernig þær brugðust við). Tók smá á að horfa á seinni partinn. Vel gerð mynd."
303,8,"Mjög góð mynd. Leit virkilega vel út - neon festival - allt mjög flott. Tónlistin var snilld - Daft Punk kunna þetta alveg - skapaði mjög góða stemningu. Clu (stafræni, ungi Jeff Bridges) var mjög creepy - nett <a href=""http://en.wikipedia.org/wiki/Uncanny_valley"">uncanny valley</a> dæmi. Gott action, náttúrulega klikkaðar tæknibrellur/tölvugrafík. Mikið af mjög kúl/flottum atriðum."
304,5,"Sjúk hryllingsmynd. Mjög spennandi - maður var alveg á tánum á köflum."
305,5,"Minnir smá á Garden State – en alls ekki jafn góð/krúttleg og alls ekki jafn góð tónlist (+ gellan er engan veginn jafn falleg og Natalie Portman). 

Öfugt við Garden State þá fór Roger Greenberg (Ben Stiller) frá Austurströndinni til Vesturstrandarinnar eftir mikið áfall og er að reyna „finna sig í lífinu“.

Ekki alveg nógu solid – vantaði eitthvað upp á að halda þessu saman... Ágætlega fyndin inn á milli. Mikið af persónum í ruglinu."
306,6,"Fín mynd. Ágætlega fyndin og spennandi á köflum. Stundum ekki alveg nógu sannfærandi. Það er alltaf skemmtilegt að horfa á kvikmyndir sem eru teknar upp í borgum sem maður hefur verið í..."
307,6,"Nokkuð fyndin mynd. Fínasta afþreying."
308,6,"Grín actionmynd. Nokkuð kjánaleg á köflum og handritið/leikurinn var ekki alveg í hæsta gæðaflokki - en stundum var bara fyndið (jafnvel sprenghlægilegt) hvað hún var kjánaleg. Smá B-mynda fílingur. Nokkur kúl action atriði. Fínasta afþreying - ef maður tekur þessu ekki of alvarlega ;)"
309,5,"Ágætlega fyndin. Smá kjánaleg á köflum. Léttmeti."
310,6,"Góð mynd. Krútt/indie/teenage drama. Erfitt að vera til. Smá Juno fílingur. Indie tónlist. Góðir leikarar. Góð/áhugaverð saga."
311,5,"Ágætlega fyndin. Smá kjánaleg á köflum…"
312,6,"Stútfullt af góðum leikurum. Mikið af (grófu) ofbeldi. Maður hefur alveg séð rómantískari myndir ;)"
313,6,"Mjög fyndin mynd. Slatti af sprenghlægilegum atriðum. Voða klassísk rómantísk gamanmynd. Dolph Lundgren persónan var sérstaklega fyndin."
314,6,"G&#243;&#240; mynd. Mikil k&#237;mni. Spennandi. Skemmtilega kj&#225;naleg/hall&#230;risleg &#225; k&#246;flum."
315,6,"Fyndin mynd. Fyndið rugl. Fyndinn kjánaskapur."
316,7,"Mjög góð mynd. Virkilega góð myndataka - mjög skemmtileg/áhugaverð á köflum. Leit mjög vel út - flott svona svört/hvít. Skemmtilegur punktur: Þar sem myndin var svört/hvít var hægt að nota súkkulaðisíróp sem gerviblóð ;) Þrátt fyrir að það var í raun sýnt takmarkað þá var hún nokkuð scary/skelfileg. Spennandi. Fínasta handrit. Sturtuatriðið var magnað... intense. Tónlistin er geðveik - gerir rosalega mikið fyrir myndina. Manni brá alveg nokkrum sinnum. Hressandi adrenalín-flæði :)"
317,5,"Skemmtileg/flott myndataka &#40;&#225; k&#246;flum&#41;. Nokku&#240; indie&#44; low budget... &#193;g&#230;t t&#243;nlist. Gengur miki&#240; &#250;t &#225; samt&#246;l og samb&#246;nd&#44; pers&#243;nur og drama... Skr&#237;tin fj&#246;lskylda &#40;br&#250;&#240;arinnar&#41;&#44; skr&#237;tinn vinah&#243;pur..."
318,6,"G&#243;&#240; mynd. Mj&#246;g fyndin. Fullt af f&#237;num leikurum."
319,5,"G&#243;&#240; mynd. Fyndin. Drama. &#193;hugaver&#240; saga."
320,7,"K&#250;l mynd. Spennandi. &#193;hugaver&#240; saga. &#201;g f&#237;la svona quantum physics/sci-fi/alternative universe p&#230;lingar. Hef&#240;i samt m&#225;tt vera meiri HTML k&#243;&#240;i &#59;&#41;"
321,8,"Kúl mynd. Töff tónlist - The Chemical Brothers sáu víst um hana. Sum atriði voru eins og tónlistarmyndband. Góð leikkona (Saoirse Ronan) - mjög skemmtileg persóna. Spennandi. Áhugaverð saga. Gott action. Töff bardagaatriði. Vel leikstýrð. Flott myndataka."
322,7,"&#193;hugaver&#240; heimildamynd. Skemmtilegt a&#240; sj&#225; hva&#240; f&#243;lk &#225;kva&#240; a&#240; gera &#254;egar &#254;v&#237; var sagt upp."
323,6,"Gott action. Spennandi. Leit vel út (flottar tæknibrellur). Áhugaverð sýn á goðaheiminn."
324,6,"Svipu&#240; og &#233;g bj&#243;st vi&#240;. T&#246;ff b&#237;laeltingaleikir&#44; n&#243;g af action byssubard&#246;gum&#44; sprengingum og &#246;&#240;ru tilheyrandi. Alveg &#243;&#254;arfa a&#240; vera velta s&#233;r upp &#250;r s&#246;gu&#254;r&#230;&#240;i e&#240;a tr&#250;ver&#240;ugleika. F&#237;nasta af&#254;reying. Rio de Janeiro er m&#246;gnu&#240; borg. I want to go to there."
325,6,"Mj&#246;g fyndin. Spennandi. Skemmtileg saga. Kristen Wiig stal eiginlega senunni oftar en einu sinni."
326,7,"G&#243;&#240; mynd. Spennandi. Huglj&#250;f fj&#246;lskyldumynd. Fyndin. Skemmtileg."
327,7,"Mj&#246;g fyndin. Algj&#246;rt rugl. Of miki&#240; rugl jafnvel &#225; k&#246;flum &#40;ekki oft samt&#41;. Spennandi&#44; en stundum sm&#225; fyrirsj&#225;anleg. Apinn var fyndinn."
328,7,"Töff mynd. Spennandi. Gott action - góð keyrsla, nánast stanslaus. Virkilega flottar tæknibrellur - leit mjög vel út. Líka ágætlega fyndin á köflum. Maður fer náttúrulega á svona mynd með ákveðið hugarfar - ekki pæla of mikið (trúverðugleika og þess háttar) ;) Þetta var mjög fín afþreying. Mér fannst byrjunin líka mjög skemmtileg - gaman að blanda þessum sögulega atburði þarna inn og endurskapa hann."
329,6,"Fyndin. Gaman að sjá þessa ungu leikara stíga sín fyrstu skref..."
330,7,"Töff mynd. Spennandi. Áhugaverðar pælingar (varðandi heilann og getu okkar). Trailer-inn var svolítið villandi, gaf ranga mynd af plot-inu."
331,7,"Mjög fyndin. Nett rugl - skemmtilegt rugl :)"
332,6,"Mjög fyndin - aðallega fyrri hlutinn. Svo verður þetta nokkuð týpísk rómantísk gamanmynd. Skemmtileg mynd. *Sá þessa í flugvél."
333,5,"Dökk. Drungaleg. Þung. Twisted. Nett disturbing (Darren Aronofsky fílar hugsanlega þannig myndir). Smá skuggalegt/óþægilegt hvað hún (aðalpersónan, Nina Sayers/Natalie Portman) er distured/trufluð. Mamman er líka nett klikkuð, kannski að einhverju leyti valdur geðveikinnar (mikil pressa, lifa lífinu sem hún gat ekki lifað).
<br /><br />
Áhugaverðar/skemmtilegar myndlíkingar (svart og hvítt notað hér og þar). Hún býr í ekta pínulítilli Manhattan íbúð. Darren notaði effect sem svipaði svolítið til <a href=""http://en.wikipedia.org/wiki/SnorriCam"">SnorriCam</a>, nema það var fylgst með persónunni að aftan (mjög nálægt) - kannski hægt að kalla það NeckCam ;) 
<br /><br />
* Ég horfði á megnið af þessari mynd í flugvél."
334,6,"Gott action. Spennandi. Ekta Jason Statham mynd. Handriti&#240; hef&#240;i geta&#240; veri&#240; betra&#44; en &#254;a&#240; er svosem ekkert nau&#240;synlegt fyrir svona myndir."
335,6,"Gott action. Flott - t&#246;ff t&#230;knibrellur. Spennandi. Veit samt ekki alveg me&#240; &#254;essi vopna&#250;tsk&#253;ringabrot - k&#250;l einu sinni e&#240;a tvisvar en stundum &#243;&#254;arfa og stoppa&#240;i keyrsluna. Gaman a&#240; sj&#225; DJ AM me&#240; cameo."
336,6,"Spennandi. Nettur B-mynda f&#237;lingur. Sm&#225; fyndin/hl&#230;gileg. Flottir zombies. Frekar miki&#240; rugl stundum. Splatter."
337,8,"Virkilega góð mynd. Gott handrit. Góður leikur. Mjög spennandi. Einstaklega gaman af svona frumlegum og öðruvísi kvikmyndum. Mjög skemmtilega útfærð miðað við að hún gerist öll í litlum kassa/kistu."
338,8,"Mjög fyndin mynd. Algjör snilld. Spennandi. Stútfull af þekktum leikurum. Charlie Day var sprenghlægilegur. Síðan brá fyrir Old Spice gaurnum (Isaiah Mustafa)."
339,6,"Mögnuð mynd. Frekar brútal í lokinn. Góð áminning að láta alltaf vita þegar með ætlar í fjallgöngu eða eitthvað álíka ;) Myndir byggðar á sannsögulegum atburðum eru alltaf extra áhugaverðar. Gaman að heyra Sigur Rós í lokinn með lagið Festival, passaði mjög vel við."
340,7,"Mögnuð mynd. Mjög áhugaverð. Banksy er snillingur. Ef þú hefur mikinn áhuga á götulist (eins og ég) þá er þetta klárlega mynd fyrir þig. Ég hafði ekki áður heyrt um Thierry Guetta (eða Mr. Brainwash) - magnaður karakter. Roni Size sá um hluta af tónlistinni, áhugavert... Líka skemmtilegt að Rhys Ifans er sögumaðurinn. Góð heimildamynd."
341,8,"Mj&#246;g g&#243;&#240; mynd. Gott action&#44; og n&#243;g af &#254;v&#237;. Mj&#246;g spennandi. Mj&#246;g vel ger&#240; kvikmynd - enda miki&#240; af st&#243;rum n&#246;fnum bakvi&#240; hana &#40;framlei&#240;endur&#44; leikstj&#243;ri&#44; leikarar&#44; handritsh&#246;fundar...&#41;. Gott fj&#246;r. Af&#254;reying &#237; toppklassa."
342,4,"Flottar tæknibrellur. En frekar kjánaleg, eiginlega of. Handritið hefði mátt vera betra. Sumar persónurnar/hluti af þessum söguheimi var hálf skrítinn/ekki nógu trúverðugur. Kjánalega fyndin (óviljandi).

<br /><br />Smá auka punktur: Ég sá hana í 3D í Halifax, Kanada."
343,6,"Góð mynd. Fín saga. Leit vel út - flott umgjörð (leikmynd, búningar...). Náttúrulega frekar væmin á köflum. Eiginlega cult mynd - það er alltaf verið að tala um hana og vísa í hana (í sjónvarpsþáttum, bíómyndum..). Sem kvikmyndaáhugamaður fannst mér ég þurfa að tékka á henni ;)"
344,6,"G&#243;&#240; mynd. &#193;hugaver&#240; - gaman a&#240; fr&#230;&#240;ast um &#254;ennan hluta af kalda str&#237;&#240;inu. G&#243;&#240;ir leikarar. Aaron Sorkin skrifa&#240;i handriti&#240; &#254;annig a&#240; oft var miki&#240; &#237; gangi&#44; hr&#246;&#240; samt&#246;l og erfitt a&#240; n&#225; &#246;llu."
345,5,"Áhugaverð heimildamynd. Frekar brútal stundum. Þessir sígaunar eru frekar spes, hvernig þeir tala, haga sér... Fyndnir - sérstaklega Big Joe, algjör karakter. Myndin er s.s. um hnefaleika (bare knuckle fighting) milli sígauna-fjölskyldna. Minnti mig að sjálfsögðu á Mickey úr Snatch. Nokkuð sorglegt að sjá litlu strákana horfa upp til þeirra sem voru að slást. Þetta ""stríð"" hjá þeim er frekar kjánalegt... komið út í rugl."
346,7,"Töff mynd. Spennandi. Góð saga. Nokkuð vel leikin. Drama. Flott myndataka. Vel gerð, vönduð. Töluvert betri en trailer-inn gaf til kynna - hann var ekki alveg að selja mér þetta..."
347,8,"Mjög kúl mynd. Flott myndataka. Flott tónlist. Góðir leikarar. Töff andrúmsloft. Spennandi. Gott action. Vel gerð. Vel staðsettar þagnir ;) Frekar brútal á köflum. Aðeins of ofbeldisfull fyrir kærustuna ;)"
348,6,"Góð mynd. Samt töluvert hægari en trailer-inn gaf til kynna. Bjóst kannski við aðeins meiri action og ""mass hysteria"". Mikill fókus á rannsóknina á vírusinum. En þetta var spennandi mynd. Fullt af góðum leikurum. Apple voru greinilega að styðja framleiðslu myndarinnar - liggur við að allir voru með iPhone ;) Soderbergh notaði RED myndavélarnar enn og aftur til að taka upp þessa mynd. Ég held að hann sé alveg hættur að nota eitthvað annað... En já, þetta er mynd sem skilur smá eftir - fær mann til að hugsa. Varðandi svona faraldra, hverjum maður á að treysta, hvort lyfjafyrirtækin séu að ýta undir svona hræðsluáróður... Tók líka eftir að strax í hlénu var ég meira meðvitaður um hvernig vírusar og pestir berast, hvað ég var að snerta..."
349,5,"Nokkuð fyndin. Spes persónur. Ágætlega sniðugt handrit. <a href=""http://riff.is/Myndir2011/Ummyndina/godur-stadur-icelandic"">#RIFF</a>"
350,5,"Tragikómedia eins og henni er lýst. Nokkuð fyndin. <a href=""http://riff.is/Myndir2011/Ummyndina/thegar-kan%C3%ADnur-fljuga-icelandic"">#RIFF</a>"
351,3,"Spes. Voða arty. Amman var fyndinn karakter. #RIFF"
352,4,"Eða ""Skaði"" eins og hún er kölluð á íslensku. Vel gerð. Nokkuð gott handrit. <a href=""http://riff.is/Myndir2011/Ummyndina/skadi-icelandic"">#RIFF</a>"
353,3,"Geðveiki. Drama. Áhugavert að sjá svona pólskt partý. #RIFF"
354,7,"Mj&#246;g fyndin mynd. Nett vitleysa og f&#237;flal&#230;ti&#44; sem er einmitt yfirleitt fyndnast &#58;&#41; Megan pers&#243;nan &#40;Melissa McCarthy - ""Go"" crew reprasent&#33;&#41; var eiginlega best - algj&#246;r snilld."
355,7,"Já, eða s.s. Borgríki eins og hún heitir víst. Mjög kúl mynd. Gaman að sjá svona flottar íslenskar spennumyndir. Sérstaklega áhugavert að myndin öll var tekin upp á Canon 5D Mark II. Skemmtilegt líka að sjá samstarfsmann sinn leika í henni :) Nokkuð brútal á köflum... slatti af ofbeldi. Nokkrar sögur í gangi - sem gat orðið örlítið ruglingslegt á köflum. Spennandi og nokkuð vel leikin. Áhugaverðar persónur."
