,id,sentiment,review
317,321,8,kúl mynd töff tónlist the chemical brother sjá víst hún atriði tónlistarmyndband góður leikkona saoirse ronn mjög skemmtilegur persóna spennandi áhugaverður saga góður action töff bardagaatriði vel leikstýrður flottur myndataka
318,322,7,áhugaverður heimildamynd skemmtilegur sjá fólk ákveða gera vera segja upp
319,323,6,góður action spennandi líta vel flottur tæknibrella áhugaverður sýn goðaheimur
320,324,6,svipaður búa við töff bílaeltingaleikur nógur action byssubardagi sprenging tilheyrandi alveg óþarfur vera velta söguþráður trúverðugleiki fínn afþreying rio de janeiro magnaður borg i want to go to there
321,325,6,mjög fyndinn spennandi skemmtilegur saga kristen wiig stela eiginlega sena oft sinn
322,326,7,góður mynd spennandi hugljúfur fjölskyldumynd fyndinn skemmtilegur
323,327,7,mjög fyndinn algjör rugl mikill rugl jafnvel kafli ekki oft_NEG samt._NEG spennandi_NEG stundum smá fyrirsjáanlegur api vera fyndinn
324,328,7,töff mynd spennandi góður action góður keyrsla náið stanslaus virkilega flottur tæknibrellur líta mjög vel út líka ágætlega fyndinn kafli maður fara náttúrulega svona mynd ákveða hugarfar ekki pæla_NEG mikið_NEG trúverðugleiki_NEG háttur_NEG vera mjög fínn afþreying finna byrjun líka mjög skemmtilegur gaman blanda sögulega atburður þarna endurskapa hann
325,329,6,fyndinn gaman sjá ungur leikari stíga fyrstur skref
326,330,7,töff mynd spennandi áhugaverður pæling varða heili geta ég traileri vera svolítið villandi gefa rangur mynd plot
327,331,7,mjög fyndinn nettur rugl skemmtilegur rugl
328,332,6,mjög fyndinn aðallega fyrri hluti verða týpískur rómantískur gamanmynd skemmtilegur mynd flugvél
329,333,5,dökkur drungalegur þungur twisted nett disturbing darren aronofskyja fíll hugsanlega þannig mynd smár skuggalegtóþægilegur aðalpersóna n sayersnatalie portman disturedtruflu mamma líka nett klikkaður kannski leyti valdur geðveikinnar mikill pressa lifa líf geta ekki myndlíking_NEG svartur_NEG hvítur_NEG nota_NEG hér_NEG þar_NEG búa ekt pínulítill manhattan íbúð darren nota effect svipa svolítið snorricam vera fylgja persóna aftan mjög kannski hægur kalla neckcam horfa megn mynd flugvél
330,334,6,góður action spennandi ekt jason stathamur mynd handrit hafa geta vera góður svosem nauðsynlegur svona mynd
331,335,6,góður action flott töff tæknibrellur spennandi vita ekki alveg_NEG vopnaútskýringabrot_NEG kúla_NEG tvisvar_NEG stundum_NEG óþarfi_NEG stoppa_NEG keyrsla_NEG gaman sjá dj amur cameo
332,336,6,spennandi nettur bmynda fílingur smá fyndinhlægilegur flotta zombies frekar mikill rugl stundum splatter
333,337,8,virkilega góður mynd góður handrit góður leikur mjög spennandi einstaklega gaman svona frumlegur öðruvísi kvikmynd mjög skemmtilega útfærður miða gera lítill kassakista
334,338,8,mjög fyndinn mynd algjör snilld spennandi stútfullur þekktur leikari charlie day vera sprenghlægilegur bregða old spice gaurinn isaiah mustafur
335,339,6,magnaður mynd frekar brútal lokinn góður áminning láta alltaf vita ætla fjallganga álíka mynd byggð sannsögulegur atburður vera alltaf extri áhugaverður gaman heyra sigur rós lokinn laginn festival passa mjög vel við
336,340,7,magnaður mynd mjög áhugaverður banksy snillingur hafa mikill áhugi götulist klárlegur mynd þú hafa ekki áður_NEG heyra_NEG thierry_NEG guetta_NEG mrva_NEG brainwash magnaður karakter ro size hlutur tónlist áhugaverður líkur skemmtilegur rhys ifi sögumaður góður heimildamynd
337,341,8,mjög góður mynd góður action nógur það mjög spennandi mjög vel gerður kvikmynd mikill stór nafn bakvið framleiðandi leikstjóri leikari handritshöfundur góður fjör afþreying toppklassi
338,342,4,flottur tæknibrella frekar kjánalegur eiginlega of handrit hafa mega vera góður persónurnarhluti söguheimur vera hálf skrítinnekki nógur trúverðugur kjánalega fyndinn óviljandi smár auka punktur d halifaxa kanada
339,343,6,góður mynd fínn saga líta vel flott umgjörð leikmynd búningur náttúrulega frekar væminn kafli eiginlega cult mynd alltaf vera tala vísa sjónvarpsþáttur bíómynd kvikmyndaáhugamaður finna þurfa tékka
340,344,6,góður mynd áhugaverður gaman fræða hlutur kaldur stríð góður leikari aaron sork skrifa handrit þannig oft vera mikill gangur hraður samtal erfiður ná allur
341,345,5,áhugaverður heimildamynd frekar brútal stundum sígaun vera frekar spes hvernig tala haga sjá fyndinn sérstaklega bigva joe algjör karakter mynd s.s. hnefaleikur bare knuckle fightingur sígaunafjölskylda minna sjálfsagður mickey snatch sorglegur sjá lítill strákur horfa slá stríð frekar kjánalegur koma rugl
342,346,7,töff mynd spennandi góður saga vel leikinn drami flottur myndataka vel gerð vandaður töluvert góður traileri gefa kynni vera ekki alveg_NEG selja_NEG þessi_NEG
343,347,8,mjög kúl mynd flottur myndataka flott tónlist góður leikari töff andrúmsloft spennandi góður action vel gerð vel staðsettur þögn frekar brútal kafli aðeins ofbeldisfullur kærasta
344,348,6,góður mynd töluvert hægur traileri gefa kynni búa kannski aðeins mikill action mas hysteria mikill fókus rannsókn vírus vera spennandi mynd fullur góður leikari apple greinilega styðja framleiðsla mynd liggja iphone soderbergh nota redur myndavél enn aftur taka mynd halda vera alveg hætta nota annar já mynd skilja smár fá maður hugsa varða svona faraldur maður treysta lyfjafyrirtæki vera ýta svona hræðsluáróður taka líka strax hlénn vera mjög meðvitaður hvernig vírus pest bera vera snerta
345,349,5,fyndinn spes persóna ágætlega sniðugur handrit riff
346,350,5,tragikómedia lýsa fyndinn riff
347,351,3,spes voði arty amma vera fyndinn karakter riff
348,352,4,skaði kalla íslenskur vel gerð góður handrit riff
349,353,3,geðveikur drami áhugaverður sjá svona pólskur partý riff
350,354,7,mjög fyndinn mynd nettur vitleysa fíflalæti einmitt yfirleitt fyndna megur persóna melissa mccarthy go crew reprasent vera eiginlega vel algjör snilld
351,355,7,já s.s. borgríki heita víst mjög kúl mynd gaman sjá svona flottur íslenskur spennumynd sérstaklega áhugaverður mynd vera taka canon d mark ia skemmtilegur líka sjá samstarfsmaður leika brútal kafli slatti ofbeldi saga ganga gat verða örlítið ruglingslegur kafli spennandi vel leikinn áhugaverður persóna
352,356,5,fyndinn ekki æðislegur_NEG leikur_NEG handrit ekki nógur_NEG solid_NEG smá kjánalegur kafli stundum líka ekki alveg_NEG nógur_NEG trúverðuglógískur_NEG
353,357,7,fyndinn hugljúfur mynd skemmtilegur góður saga bangsímon félagi vera alltaf góður boðskapur líta vel vel gerð líkur skemmtilegur stuttmynd sýna nessie loch nes
354,358,6,fyrstur bollywood mynd vera skemmtilegur fyndinn spennandi kjánalegur gaman kynna menningarheimur ágæti keyrsla skemmtilegur fyndinn syngja dansatriði líki hressandi overthetop action atriði
355,359,3,langur langdreginn hægur söngur dans fyrirsjáanlegur gera náið aldrei maður_NEG spóla_NEG áfram_NEG mynd_NEG vera gera mynd
356,360,6,góður mynd fyndinn spennandi óþarfi spá mikill lógík trúverðugleiki nógur þekktur leikari skemmtilegur mynd fínn afþreying
357,361,7,algjör rugl mjög fyndinn rugl skemmtilegur d mynd nota tækni vel fullur skemmtilegur leikari t.d. amur blumenfeld hafa vera fylgja tími jake amur seríunni krakki vera líka skemmtilegur karakter neill patrick harris vera hressklikkaður venjulega
358,362,6,skemmtilegur mynd fyndinn góður saga skemmtilega ruglaður johnny deppva alltaf góður leika svona ruglaðarringlaður persóna giovanni ribisi leika líki skemmtilegur persóna skaða ekki byggja_NEG bók_NEG hunter_NEG s._NEG thompson_NEG minna_NEG maður_NEG smá_NEG fei_NEG and_NEG loathing_NEG in_NEG lesa_NEG vegas_NEG þybbinn_NEG sidekick_NEG alle_NEG bara munu geðveikur hafa mega vera aðeins mjög action aðeins mikill keyrsla traileri gefa kynni vera aðeins mikill spenna
359,365,5,fyndinn frekar fyrirsjáanlegur fínn afþreying
360,367,8,mjög flottur skemmtilegur mynd vel gerð flottur myndataka flottur locationumhverfistaðsetning myndataka virkilega spennandi maður vera alveg nál ekki alltof_NEG ótrúlegur_NEG alveg marka vera fróðlegur vita hversu mikill apple styrkja mynd
361,368,7,hugljúfur skemmtilegur mynd fínn jólamynd ofarlega listi góður jólamynd fullur góður leikari geta vera erfiður vera svona margur saga ganga tengja ganga ágætlega mynd
362,369,9,virkilega góður mynd rosalega góður action atriði spennandi töff flottur skemmtilegur klárlegur uppáhald myndun minn vera kannski skipti horfa hún hafa örugglega gefa stjarna hafa ekki sjá_NEG áður_NEG
363,370,8,mjög góður mynd skemmtilegur flottur spennandi fyndinn alveg fíll stíll guyja ritchie mjög töff action atriði rober downey jr. alltaf góður leika svona klikkaður persóna mjög gaman hann
364,371,6,mjög fyndinn mynd algjör rugl skemmtilegur rugl
365,372,7,mjög töff mynd virkilega spennandi gott action mjög vandaður fullur góður leikari gaman sjá svona risamynd íslendinga leikstýra margur leyti líkur reykjavíkrotterdam heimfærður atriði grunnur vera margt einssvipaður
366,373,6,fínn afþreying fyndinn spennandi kafli maður hafa tilfynning mynd höfða aðeins mikill kona leikstjóri handritshöfundur vera kvenmaður byggja bók kvenmaður
367,374,7,töff mynd spennandi skemmtilegur flottur action atriði mjög góður action keyrsla lokinn skemmtilegur flottur myndataka svipaður stíll cloverfieldur mynd sjá myndavél aðalpersóna vera með góður handrit magnaður leikstjóri josh trankur bara ár max landi skrifa handrit hann
368,375,7,mjög spennandi mynd töff trúverðugur flottur action atriði ýkja hljóð hollywood legja góður handrit stemninginbragur vera sérstakur tónlist setja svolítið lína fá smá filmur noa vibe
369,376,6,áhugaverður mynd mikill fróðlegur punktur skemmtilegur mjög fyndinn kafli
370,377,7,góður mynd harka spenna vel gerð vel leikinn töff myndataka brútal eiturlyfjaheimur skuggalegur algjör rugl vera fíll tónlist setja mjög skemmtilegur bragur mynd maður kanna glæpur þáttur sannur íslenskur sakamál áhugaverður kannski smá viðeigandi vera keyra heim keyra framhjá lögreglubíll fíknóbíll bílaeltingaleikur hafa líkindi enda þarna búa keyra grindverk akgrein yaris úti kantur á enska mynd vís kalla blacks game
371,378,5,ágæti stefnumótamynd fyndinn kafli hugljúfur væminn eiga ekki koma_NEG óvar_NEG minna smár firða dates adam sandler sjá ekki alveg_NEG concept_NEG birni benda vera smár líkt the notebook rachel mcadams fínn fjölskylda raun hamingjusamara nýr líf
372,379,4,ágætlega fyndinn kafli smá kjánalegur kafli handrit æðislegur mynd elda mjög vel
373,380,9,virkilega spennandi mynd vera alveg nál kafli mjög flottur mynd vandaður vel gerð vel leikinn áhugaverður persóna vera alveg fíll woody harrelson passa vel hlutverk góður handrit góður saga s.s. líklega góður bók áhugaverður heimur minna hluti the truman show hlakka sjá mynd
374,381,6,mjög fyndinn mynd gaman sjá gamall gengi mæta aftur svipaður húmor fyrstur american pie mynd góður glens skemmtilegur vitleysa
375,382,6,spennandi mynd skemmtilega scheesygamaldags tæknibrella o.s.frv áhugaverður saga fínn vísindaskáldsaga byggja smásaga philipva k dick áhugaverður scifi mynd nógur gullmolumoneliner verða gaman sjá endurgerð colin farrellur
376,383,7,mjög fyndinn mynd atriði alveg sprenghlægilegur spennandi skemmtilegur vitleysa góður grín vita leyti formúlumynd virka alveg
377,384,5,áhugaverður mynd skemmtilegur markaðssetning notuð vita leyti láta fólk líta ogeði treysta not vara þinn
378,385,8,risastór mynd rosalegur ganga ofurhetja flottur leikari ganga alveg upp vera ekki troða_NEG mjög spennandi góður keyrsla halda maður efni mikill mjög flota stór action atriði ekki mjög_NEG margur_NEG atriði_NEG d_NEG fá_NEG njóta_NEG d_NEG vera_NEG bráðnauðsynlegur_NEG alveg_NEG kúl_NEG sjá_NEG d._NEG mjög_NEG góður_NEG mynd_NEG mjög skemmtilegur líkur sprenghlægilegur kafli
379,386,5,áhugaverður mynd hádramatískur kafli búa aðeins léttur fyndinn mynd miða trailer vera alveg fyndinn skemmtilegur kafli hafa mega vera mikill sálfræðingur katherine önn kendrick vera eiginlega góður karakter mjög fyndinn mjög fínn leikari finna reyndar seth rogenva stundum aðeins ofleika frat gaur
380,387,5,ágætur mynd spennandi taka smá skrítinn twist svona miður mynd handrit hafa kannski geta vera góður góður soundtrack alveg hafa vera fíll hype machine undanfarið
381,388,8,vera magnaður mynd virkilega góður skemmtun mjög frumlegur kvikmynd hressandi sjá svona tilbreyting konar scifi hryllingsmynd rosalega spennandi maður vera alveg missa kafli mjög fyndinn milli áhugaverður hvernig þróa drew goddard leikstýra skrifa handrit skrifa sjónvarpsþáttur lost alias vera svolítið svipað mynd maður fá alltaf vita mikill mikill vera raun ganga
382,389,5,ágætur mynd fyndinn nóg oneliner ágætur spenna handrit vera ekki marga_NEG fiska_NEG endir vera frekar snubbóttur ýmislegur hafa mega gera vel
383,390,5,góður mynd drami hawaii tónlist vera skemmtilegur horfa bíómynd flugvél
384,391,7,kúl mynd gaman sjá ísland svona töff mynd taka mjög vel mjög flottur myndataka rosalega spennandi kafli áhugaverður saga finna vanta kannski keyrsla ogeða flæða handrit hafa hugsanlega geta vera góður gera mikill solidur mynd d vera ekki gera_NEG mikið_NEG hafa_NEG jafnvel_NEG vera_NEG hægur_NEG sleppa_NEG það_NEG
385,392,5,formúlumynd virkur ágætlega fínn parastefnumótamynd ágætur action atriði fyndinn kafli
386,393,6,fyndinn vitleysa mikið sjokkhneykslisbrandari handrit frekar basic
387,394,6,skemmtilegur mynd jack black leikur mjög áhugaverður fyndinn maður enn magnaður gaur virkilega til kómískur mynd sérkennilegur skemmtilegur persóna áhugaverður saga
388,395,7,góður hugljúfur mynd fyndinn skemmtilegur saga góður handrit vel leikinn klassa mynd vel gerð
389,396,8,algjör rugl algjör bilun algjör geðveikur algjör snilld góður fjör góður partý vera fíll tónlist passa vel mikið tónlist hafa vera hlusta undanfarið fíll yfirleitt svona mynd maður atburður hafa vera taka fólk vera staður the blaur witch project cloverfieldur smá maður vera þarna góður handrit mjög solidur plot miða svona mynd mjög góður skemmtun
390,397,7,fínn afþreying góður skemmtun fyndinn spennandi vita leyti svipaður bara góður maður fá alveg maður búa við fíll svona scifi mynd jemaine clement flight the conchords vera skemmtilegur vondur kalli
391,398,7,fyndinn vitleysa klassískur family guyseth macfarlane húmor sprenghlægilegur fínn afþreying mjög spennandi kafli
392,399,8,virkilega góður mynd mjög fyndinn sprenghlægilegur kafli mjög góður saga hugljúfur skemmtilegur góður handrit skemmtilegur persóna góður leikari fatlaður gaur minna smá dustinn hoffman
393,400,8,magnaður mynd mjög spennandi góður action bardagaatriði vera sérstaklega magnaður maður fá alveg gæsahúð virkilega flottur mynd vel gerð vera sérstaklega magnaður sjá imaxa fegurð upplausn líta vera rosalegur nóg leikari maður þekkja alfred algjör hipster drekka fernet branca hægri vinstri
