num,id,review,rating,sentiment
226,228,"Kúl mynd. Töff áferð á henni, allt frekar brúngráleitt  setti viðeigandi tón fyrir svona eftirheimsendi postapocalytic mynd. Denzel eitursvalur eins og venjulega. Mjög flott slagsmálaatriði. Mila Kunis var líka nokkuð kúl  það þarf ekkert að fara nánar út í það hvað hún er fiiine. að er greinilegt að í framtíðinni er bráðnauðsynlegt að eiga flott sólgleraugu ; Nokkur skemmtileg product placements  iPod Classic sem var ennþá alive and kicking og svo Beats by Dr. Dre heyrnatól  mismunandi týpur. að var nett kúrekastemning  lone drifter walking through town, smábær í eiðimörkinni, barhóruhús sem höfuðstöðvar vonda kallsins...",7,Positive
227,229,"Mjög skrítin mynd... handritið var frekar spes. Tekin upp með RED myndavél, Soderbergh er greinilega að fíla RED í tætlur.",5,Negative
228,230,Voða krúttleg og awkward mynd... nokkuð fyndin á köflum. Indie bragurlow budget...,5,Negative
229,231,Mjög áhugaverð heimildamynd um uppruna þessara gengja Crips  Bloods og stríðið á milli þeirra. Meðal annars farið yfir sögu blökkumanna í Bandaríkjunum.,6,Positive
230,232,Hörkuspennandi ævintýramynd. Nokkuð formúlukennd og cheesy á köflum. Gott goresplatter action í gangi  nokkuð brútal.,6,Positive
231,233,"Spennandi hryllingsmynd, heldur manni alveg á nálum. Enginn stórleikur... Frekar dark  twisted eins og flestar myndir sem Joel Schumacher leikstýrir.",5,Negative
232,234,Temmilega súr mynd. Nóg af þekktum leikurum... gætlega spaugleg á köflum. Söguþráðurinn var samt hálf slappur.,4,Negative
233,235,Drama alveg í gegn. Vel leikin. Frekar ruglað hvað stríð geta fokkað upp fjölskyldum...,6,Positive
234,236,"Fín heilalaus skemmtun  gott handrit er ekkert nauðsynlegt fyrir svona myndir. Töff action  góð keyrsla, nánast linnulaust. Nóg af íburðamiklum byssubardögum og sprengingum. Slatti af klassískum Luc Besson bílaeltingaleikjum.",6,Positive
235,237,Elsta kvikmynd sem ég hef horft á. Horfði á hana á theauteurs.com. hugavert að horfa á mynd sem var gerð fyrir meira en  árum. Magnaðir special effects í gangi ;,4,Negative
236,238,"Frekar kjánaleg. Nóg af blóði  alveg extreme mikið af blóði að sprautast út um allt, nettur splatter. Nóg af action og ninja bardögum sem voru ágætlega kúl. Meira supernatural en ég bjóst við. Hmm... þetta var leikstýrt af James McTeigue sem leikstýrði líka V for Vendetta. Honum tókst greinilega ekki alveg nógu vel í þetta skiptið  líklega af því að það voru ekki jafn góðir leikarar og jafn gott handrit. Eins og með V þá var þessi mynd líka framleidd af Wachowski duoinu og Joel Silver. Maður var alveg að sjá smá Matrix effecta í bardögunum...",4,Negative
237,239,"Mjög töff mynd. Matt Damon alveg að virka í svona super soldier hlutverki þetta var samt ekki eins extreme og Jason Bourne. Góð action keyrsla... eltingaleikirnir voru intense  hlaupandi á milli húsa á fullu og myndatökumaðurinn þétt á eftir. Mjög flott myndataka. Er að fíla svona urban warfare myndir  eins og Black Hawk Down, Body of Lies o.s.frv. Eitthvað spennandi, öðruvísi og ófyrirsjáanlegt við þannig bardaga. 

Mér fannst umhverfið frekar magnað... mörg skot þar sem sást yfir mjög stórt stríðshrjáð svæði og það var nokkuð impressive. Veit ekki hversu miklu var bætt við með tölvugrafík en þetta var ansi trúverðugt. Hefði alveg mátt ljúga því að mér að þetta hefði bara verið tekið upp í rak  en þetta var víst tekið upp á Spáni og svo í Morokkó. 

Herinn er oft með alls konar kúl tækni... ég var að fíla þyrluna sem flaug yfir borgina og gat greint sjálfkrafa í myrkri hvort einhver væri Bandarískur hermaður eða óvinur.",8,Positive
238,240,gætis hryllingsmynd. Frekar nasty á köflum.,5,Negative
239,241,Drama. Lífið og allt það. Vel leikin.,7,Positive
240,242,"Voða ljúf mynd. Ekki eins væmin og maður gæti búist við. gætlega fyndin á köflum. Veit nú ekki alveg með skarsleik, en ekki illa leikin  nema kannski litli krakkinn SJ, smá ofleikur í gangi. Hugljúf fjölskyldumynd.",6,Positive
241,243,"Nokkuð spennandi. gætt action inn á milli. Samt eitthvað off  kannski handritiðsaganplotið eða leikurinn. Eða blanda af bæði. Trailerinn var eiginlega flottari, meira púður í honum.",5,Negative
242,244,Mjög fyndin mynd. Eins og við mátti búast var hún mjög silly  eiginlega vitleysa út í gegn. En gott fjör. Ekkert brjálæðislega gott handrit eða söguþráður en það er ekkert nauðsynlegt með svona mynd. að var nóg af sprenghlægilegum atriðum.,7,Positive
243,245,hugaverð mynd um líf Biggie Smalls aka The Notorious B.I.G.,6,Positive
244,246,Nokkuð spennandi mynd. Góðir leikarar  vel leikin.,6,Positive
245,247,Algjör vitleysa  en nokkuð fyndin.,5,Negative
246,248,"Virkilega flott mynd  annað eins hefur ekki sést, einstök mynd. Stútfull af þekktum og góðum leikurum. að voru nokkur áhugaverð atriði í Extended útgáfunni en líka atriði sem maður skilur af hverju var sleppt.  sínum tíma var talað um að þeir ætluðu að gera Sin City  og jafnvel  líka en maður hefur ekki heyrt neitt um það nýlega.

etta skrifaði ég víst þegar ég sá hana fyrst: Shit hvað þetta er svöl mynd! tlitið, persónurnar og samræðurnar eru alveg að gera sig. Mjög skemmtileg saga, hörku actionatriði og fullt af hot gellum. Topp úrval leikara sem voru alveg að skila sínu  sérstaklega Mickey Rourke sem er að koma sterkur inn aftur eftir smá pásu. Mæli eindregið með að sem flestir sjái þessa  gæða mynd í alla staði. Síðan er ekki verra að  og  eru á leiðinni ..hlakka til.",8,Positive
247,249,Gott fjör. Mjög fyndin mynd  ekki við öðru að búast frá Steve Carell og Tina Fey. Hellingur af þekktum leikurum.,7,Positive
248,250,Postapocalypse mynd eins og Book of Eli en þessi var töluvert meira niðurdrepandi. Allt mjög grámyglulegt og ömurlegt. En nokkuð áhugaverð sagaferðalag hjá þessum feðgum. gætlega spennandi á köflum.,6,Positive
249,251,hugavert að sjá hvernig kvikmyndagerð var  Star Wars: Episode IV kom út  árum seinna. Flæðið og klippingin var ekki eins smooth og hún er núna. Nett hippa stemning. Ekkert fáránlega vel leikin. Meira skrítinfreakybizarre en ég bjóst við. Frekar stuttur credit listi.,4,Negative
250,252,Fínasta hryllingsmynd. Mjög spennandi á köflum. Fullt af sjokkatriðum  maður fékk góðan skammt af adrenalíni og var oft alveg á nálum. Að vissu leyti týpísk vírusmynd. Smá zombie bragur. etta er víst endurgerð af samnefndri mynd frá  sem George A. Romero gerði.,7,Positive
251,253,Góð grínspennumynd. Kúl action atriði í bland við góðan húmor. Meira brútal en ég bjóst við. Skemmtilegar persónur  sérstaklega HitGirl.,7,Positive
252,254,"Góð mynd. Mjög flott  umgjörðin, búningarnir o.s.frv. mjög áhrifamikið. Mjög stóríburðamikil mynd á köflum alla vega. Slatti af stórum bardögum. Fullt af góðum leikurum. Aðeins öðruvísi Hróa Hattar saga en maður hefur séð áður  engin Men in Tights ;",8,Positive
253,255,"Fín mynd. Klassísk löggumynd að ýmsu leyti. Ekkert geðveikt krassandi fyrri partinn en það var góð keyrsla í lokinn, góð spenna. Sögurnar persónurnar tengdust ekkert mjög mikið nema alveg í lokinn. Fær mann ekki beint til að vilja vera lögga í Brooklyn  persónurnar eru allar í ruglinu.",5,Negative
254,256,Góð mynd. Mjög brútal. Bresk framleiðsla  ekki þessi týpíski Hollywood bragur. Vel gerð. Flott landslag  minnti smá á íslenskt landslag. Mögnuð bardagaatriði  blóð út um allt. Fín saga.,7,Positive
255,257,Virkilega fyndin mynd  fullt af sprenghlægilegum atriðum. Skemmtilegt rugl. Mjög skrautleg og skemmtileg persóna þessi Aldous Snow Russell Brand. Nóg af cameos.,7,Positive
256,258,Kúl mynd. Michael Caine alveg badass. Brútal. Skugglegt ástand í þessu breska ghetto  breskir krakkagangstas eru kolruglaðir.,6,Positive
257,259,Frekar kjánaleg mynd. Alveg slatti af atriðum þar sem manni brá  en maður hló líka ótrúlega oft aðeins of silly fyrir hryllingsmynd. gætlega spennandi en alveg formúluhryllingsmynd. Kannski að maður horfi á upprunalegu myndina til að bera saman...,4,Negative
258,260,"Gott fjör. Mjög skemmtileg mynd. Pixar kunna þetta. Margar skemmtilegar persónur. Stuttmyndin á undan, Day  Night, var líka mjög skemmtileg. Sá þetta í D en maður var ekkert mjög mikið var við auka D effect  ekki eins mikið og þegar maður sá Avatar. En hún leit mjög vel út.",7,Positive
259,261,Kúl mynd. Gott action. Góð skemmtun. g hef ekki séð The ATeam ennþá en út frá trailernum þá held ég að plottið sé að hluta til svipað  Teymi af sérsveitamönnum sem eru útskúfaðir og þurfa að bjarga sér sjálfir til að hreinsa mannorð sitt með ýmsum extreme aðferðum.,7,Positive
260,262,Allt í lagi action á köflum. Ekki vel leikin og handritið frekar þunnt. Frekar kjánaleg.,5,Negative
261,263,"Gott action. Nóg af ofbeldi. Blóðugu ofbeldi. Fín spenna. Töff persónur. Kúl mynd, en ekkert meistaraverk.",7,Positive
262,264,Mögnuð mynd. Virkilega flott og vel gerð. Góðir leikarar. Góð spenna  fullt af mjög töff atriðum. Skemmtilegar og áhugaverðar pælingar varðandi drauma. Fær mann til að hugsa  alls ekki heilalaus mynd þar sem maður hallar sér aftur og gónir. Gaman af svona frumlegum myndum. hugaverð sagaplot  skemmtilegur heimurheimar sem þetta gerist í. Tónlistin var líka mjög kúl  Hans Zimmer alveg að standa sig  skapaði virkilega flotta stemningu.,8,Positive
263,265,"Mjög kúl mynd. Hörku action  góð keyrsla. Nóg af byssubardögum, sprengingum, bílaaction, slagsmálum und zo weiter. Mjög spennandi. Fínasta handritplot. Maður fær heldur aldrei leið á því að horfa á Angelina Jolie ; Hún stendur sig alltaf vel í svona action hlutverkum þar sem hún þarf að lemja frá sér og munda byssur.",8,Positive
264,266,"vílík snilld! vílíkar sprengingar! vílíkt testosterón! etta er alveg mögnuð mynd. Annað eins safn af vöðvabúntum, hasarhetjum og harðhausum hefur ekki sést. g mæli með að fara á powersýningu  krafturinnbassinn í þessum byssum og sprengingum er algjör snilld. Virkilega góð skemmtun  rússíbani af sprengingum og byssubardögum. Nett fyndin líka á köflum vísvitandi eða ekki. að þarf varla að nefna að með svona mynd býst maður við ekki við mjög innihaldsríku handriti eða einhverjum stórleik.",9,Positive
265,267,Fínasta action. Smá kjánalegcheesy á köflum. Handritið hefði getað verið betra. Ekkert fáránlega vel leikin.,6,Positive
266,268,Fyndið rugl. Góð skemmtun. Random vitleysa. Var að fíla animation senurnar.,7,Positive
267,269,"Mjög fyndin mynd. Sprenghlægileg á köflum. Frumleg  mjög skemmtilegir og flottir effectar og flottur stíll á henni. Nóg af skemmtilegum og flottum bardagaatriðum. Hellingur af þekktum leikurum. Nett súr á köflum  ok, köllum þetta frjótt ímyndunarafl :",8,Positive
268,270,Handritið var ekki alveg nógu solid. Frekar skrítið á köflum  flæðið var stundum ekki alveg að meika sense. Ekkert mjög vel leikin. gæt spenna.,5,Negative
269,271,"Eltingaleikur inni í lokuðu rými  öll myndin gerist s.s. inni í einni byggingu. hugavert setupplot  samt ekkert gífurlega bitastætt handrit, að mörgu leyti frekar basic. gætlega spennandi á köflum. hugavert samansafn af leikurum.",5,Negative
270,272,"Mikið drama. gæt spenna. Nasty pyntingar. Brútal. Svona að vissu leyti ádeila á þær aðferðir sem er beitt á suma fanga til að fá þá til að tala  siðferði, mannréttindi, hversu langt er hægt að ganga á meðan maður réttlætir að það sé verið að bjarga milljónum manna? Fínir leikarar.",6,Positive
271,273,hugaverð mynd. Góðir leikarar. Sum atriði voru frekar skrítinsúr.,5,Negative
272,274,"Meira ruglið : Klassískt Adam McKay og Will Ferrel stöff. Mjög fyndin og ágætlega spennandi. Fín action atriði inn á milli. Mark Wahlberg og Will Ferrell voru fínt teymi. Mér fannst drinking with Terry Hoitz atriðið mjög kúl  skemmtilega útfært. Nett ádeila á bankahruniðcredit collapse og öll þessi bailout og bónusa. að er atriði alveg í lokinn eftir allan kreditlistann, ágætlega fyndið.",7,Positive
273,275,"Mjög kúl mynd. Virkilega gott action  góð keyrsla. Góð spenna  zombies sem birtast upp úr þurru kemur alveg adrenalíninu af stað. Leit virkilega vel út  mikið lagt í hana, vönduð. Vissulega slatti af tölvugrafík, sem kom mjög vel út. D effectinn var líka alveg að virka, mjög vel útfærður og nýttur til fullustu í mörgum atriðum. Mjög gaman að þessu, góð afþreying.",8,Positive
274,276,"Alltaf gaman að horfa á svona klassíker. Myndin var mjög fyndin  ekki viss um að hún hafi átt að vera það : OK, jú, hún átti kannski stundum að vera fyndin. gætis kímni í gangi. En stundum var hún bara fyndin af því að hún var kjánaleg. vílík bardagaatriði. Fullt af gullmolum, eins og: I couldnt be fonder of you if you were my own son. But, well, if you lose a son, its possible to get another. Theres only one Maltese Falcon.. Góð keyrsla, en stundum datt maður smá út úr var ekki alveg að fatta. Leikurinn var stundum ekki alveg í hæsta gæðaflokki. En þetta er mynd sem sannir kvikmyndaunnendur vilja ekki missa af :",6,Positive
275,277,Voða ljúf mynd. Nokkuð fyndin. Audrey Hepburn er alveg mega sæt... etta var fyrsta myndin hennar þar sem hún var í stóru hlutverki og hún gerði sér lítið fyrir og tók heim skarinn fyrir þetta hlutverk. Líklega hægt að flokka þetta sem rómantíska grínmynd en Gregory PeckJoe Bradley var nett creepystalkerish í byrjun ;,6,Positive
276,278,Mjög góð mynd. Gott handrit  skemmtilegar tilvísanir og endurtekningar eins konar staðlar.... Frekar symbólísk mynd. hugaverðar persónur. Nokkuð fyndin á köflum stundum af því að hún var svo súr. Flott myndatakasjónarhorn. Mjög róleg og hæg mynd. Nokkuð arty. Fyrsta og eina? myndin sem ég sá á RIFF .,7,Positive
277,279,Algjört rugl  vitleysa alveg í gegn. En mjög fyndin sprenghlægileg á köflum. Annað væri nú skrítið með Steve Carell í aðalhlutverki. Fullt af þekktum og fyndnum leikurum í aukahlutverkum...,6,Positive
278,280,"Mjög góð mynd. Mjög solid  gott handrit, góðir leikarar, vel gerð... Spennandi. Gott action.",7,Positive
279,281,"Virkilega góð mynd. Mjög áhugavert að skyggnast aðeins inn í bakgrunnsögu Facebook. Góðir leikarar. Spenna, drama og lúmskt fyndin á köflum. Tónlistin var algjör snilld  Trent Reznor er svo sannarlega með þetta á hreinu. Whoa! Armie Hammer lék báða tvíburana  did not see that coming... Tvíburarnir voru snillingar  góðar persónur.",8,Positive
280,282,"Mjög áhugaverð mynd um uppruna og baráttu Apple og Microsoft. Mikið af atburðum og ákvörðunum krúsíal viðskiptatækifæri sem fyrirtæki gripu eða misstu af sem breyttu heiminum. Líka skemmtilegt að sjá þessa mynd núna, þegar hlutirnir hafa breyst töluvert. Nokkuð merkilegt að bæði í þessari mynd og The Social Network er mikið drama í kringum að fólk er að stela hugmyndum eða fá lánað frá öðrum  er það eina leiðin til að verða risastór? ;",6,Positive
