,id,rating,review
636,648,6,Meira drama og teen angst en í fyrri myndinni. Ekki alltaf topp leikur í gangi. Spennandi. gætis action inn á milli. Tæknibrellurnar voru ekki alltaf  trúverðugar  en kannski voru þetta bara gæðin . NetflixAndChill
637,649,7,Spennandi. Fínasta action. NetflixAndChill
638,650,7,Meira production value en í fyrri myndunum. Eitt atriði með varúlfunum var frekar skrýtiðkjánalegt. Spennandi. Svo er eitt atriði í viðbót eftir fyrri hlutann af credit listanum. NetflixAndChill
639,651,7,hugavert að sjá muninn á fyrstu myndinni sem var með budget upp á  milljón og svo þessari mynd sem var með budget upp á  milljón. Spennandi mynd. Fín ævintýrasupernatural saga. Flott action atriði. NetflixAndChill
640,652,7,Mjög fyndin vitleysa. Fullt af fínum action atriðum. Dwayne frændi er alltaf skemmtilegur ; Spennandi. Fínasta afþreying.
641,653,7,Spennandi. Skemmtileg saga. Góðir leikarar.
642,654,8,"Fáránlega fyndin mynd ???? Algjör vitleysa, en það vel gerð mynd að þetta gekk alveg upp og var mjög góð skemmtun. Góð keyrsla. Góður rythmi. essi fjögur eru góð blanda af vitleysingum. 

En ég er mjög forvitinn að vita hvað Apple borgaði fyrir allt vörulaumið e. product placement. að var m.a.s. eitt atriði um Apple Pay. "
643,655,6,"Vitleysa. Fyndin vitleysa. Fínasta afþreying, en ekki besta mynd Melissa McCarthy."
644,656,7,"Mjög spennandi. Flott action atriði. Flottur ævintýraheimur  umhverfið, gervinbúningarnir... að var mjög áhugavert að sjá Jeff Bezos stofnanda Amazon á credit listanum. Hann er víst mikill Star Trek aðdáandi og fékk að vera í geimverugervi í einu atriði."
645,657,6,"Kraftmikil mynd. Miklar tilfinningar. hugavert að sjá hvernig hann peppar sig upp til að hafa orku til að vera á sviði í  tíma,  daga í röð."
646,658,8,Mjög spennandi mynd. Magnað action  sérstaklega klessubílaeltingaleikurinn í lokinn. Bourne samsteypan klikkar ekki. Töff stöff. ???? ???? ???? ???? ???? ???? 
647,659,6,"Fínasta afþreying. Gott soundtrack  fullt af fínum lögum. Myndin var svona upp og niður  stundum vantaði eitthvað... Kannski var það bara betra handrit, betri samtöl. g er meiri aðdáandi Marvel myndanna  þær ná meira flugi og hafa meira skemmtanagildi."
648,660,8,"Mjög fyndin og spennandi mynd. Svartur húmor  fullt af skemmtilega klikkuðum atriðum. Litla stelpan Angourie Rice var algjör snillingur. Góð s stemning  búningar, umhverfi og tónlist. Mjög góð skemmtun."
649,661,7,Mjög áhugaverð saga  frekar klikkuð atburðarás. að er greinilega hægt að græða helling af peningum ef siðferðið er ekkert að trufla mann ; Spennandi mynd. Fyndin á köflum.
650,662,8,Svakaleg stórslysamynd! Mjög spennandi. Mikið af sprengingum. Mikið drama. Góð keyrsla. Vönduð  vel gerð. Fullt af fínum leikurum.
651,663,7,Fyndin vitleysaBmynd. Spennandi. Fínt action. Gott soundtrack. Gaman að sjá Dillon Francis í cameo. Topp afþreying. 
652,664,6,"Mikil vitleysa  stundum of mikil vitleysa. Fyndin inn á milli. Svakalega mikið af þekktu fólki cameos. Gaman að sjá framhaldið af þessari legendary mynd, þótt framhaldið hafi ekki verið nærri því eins gott og fyrsta myndin."
653,665,7,"Flott mynd. Spennandi. Magnaðar tæknibrellur til að búa til þennan töfraheim, sem er áhugaverð viðbót við Marvel heiminn. Skemmtilegar pælingar líka varðandi hvað hugurinn er magnaður og hvað er hægt að gera og hafa áhrif á. Góður húmor eins og í mörgum Marvel myndum. Doctor Strange var með skemmtilegan og óvenjulegan sidekick."
654,666,6,Fyndin mynd. hugavert concept. Silly skemmtilega rugluðkjánaleg. Fínasta afþreying.
655,667,8,Mögnuð scifi mynd. Virkilega góð. Mjög spennandi. hugaverðar pælingar og skemmtilegt plot. Mér finnst alltaf gaman að sjá hvernig fólk sér fyrir sér geimverur og samskipti okkar við þær. Flott myndataka. Tónlistin hjá Jóhanni Jóhannssyni var að gera góða hluti.
656,668,7,Mjög fyndin mynd. Góð vitleysa. hugavert að horfa á svona mynd þegar maður er að átta sig á þessu nýja foreldrahlutverki.
657,669,7,Mjög spennandi. Alltaf áhugavert að sjá myndir með fáum leikurum. Gaman að skyggnast nánar inn í Cloverfield heiminn. g væri alveg til í að sjá fleiri myndir  en þarf maður að bíða í  ár eftir næstu mynd? ; hugavert að fylgjast með hvað mikið af kvikmyndum og sjónvarpsþáttum sem J.J. Abrams kemur nálægt ganga mikið út á dulúð mystery.
658,670,8,"Virkilega skemmtileg mynd. Spennandi. Gott action. Flottar tæknibrellur  ekki oft sem D tæknibrellur koma svona vel og skemmtilega út. Síðast en ekki síst, mjög fyndin. Gaman þegar vel tekst að flétta húmor saman við spennu og læti. Gaman að skyggnast meira inn í Harry Potter heiminn. g hlakka til að sjá fleiri myndir í þessari seríu."
659,671,7,"Mjög spennandi. Gott action. Góður húmor, en nokkrir brandarar voru örlítið þvingaðir. Að vissu leyti klassísk Star Wars mynd. að er ekkert verið að finna upp hjólið. að var svona smá eins og ég hefði séð eitthvað svipað áður ; En það er gaman að sjá meira úr þessum heimi. Flott mynd. Alltaf gaman að sjá sland í kvikmyndum."
660,672,7,Fínasta afþreying. Skemmtileg töfrabrögð og sjónhverfingar. Gaman að ein persónan hét Hannes : hugavert að sjá að David Copperfield var framleiðandi. Daniel Radcliffe elskar greinilega að leika í töframyndum ;
661,673,6,Spennandi scifi mynd. Fínasta action. Sum atriði minntu mig mikið á tölvuleiki CGI action.
662,674,8,Mögnuð mynd. Virkilega vel gerð. Fullt af fínum leikurum. au náðu að velja leikara og breyta þeim þannig að flestir voru nokkuð líkir alvöru persónunum. Hádramatísk mynd. Svakalega spennandi. Flott myndataka og góð keyrsla. Flott hvernig alvöru upptökum úr fréttunum var blandað saman við leikið efni  minnti mann enn frekar á að þetta gerðist í alvörunni fyrir ekki svo löngu síðan. Virkilega áhugavert að sjá þessa tímalínu og fræðast nánar um það hvað gerðist þessa örfáu daga. ???? ???? ???? ? 
663,675,7,Mjög spennandi. hugavert að sjá hluta af Pablo Escobar sögunni frá þessu sjónarhorni. Fínir leikarar.
664,676,7,"Spennandi mynd. Svakaleg actionbardagaatriði. Brútal. Líka nettur húmor inn á milli, alla vega nokkur kómísk atriði. Svipað þema og í fyrstu myndinni  bermensch á móti öllum vondu köllunum og konunni. Flott myndataka  slatti af mjög skemmtilegum skotum."
665,677,8,Flott mynd. Mjög spennandi. Góð keyrsla. Töff action. Litla stelpan var svakaleg  badass. hugaverð saga. Töluvert meira dark þyngri heldur en aðrar Marvel myndir. Svo var engin sena í lokinn eins og hjá flestum Marvel myndum :
666,678,9,"Svakaleg mynd! Virkilega góð. Hrikalega spennandi ...og creepy. Mjög frumleg  frábært handrit, kom á óvart að svo mörgu leyti. Góðir leikarar. Jordan Peele skrifaði og leikstýrði, þannig að myndin var vissulega glettilega fyndin inn á milli. 

Svo var þetta óvissusýning, þannig að þetta kom enn skemmtilegra á óvart."
667,679,6,Fín lowbudget Made for TVDVDVODNetflix mynd borderline Bmynd. Spennandi. hugavert concept. g hef alltaf gaman af zombie myndum og sjónvarpsþáttum.
668,680,7,Mjög spennandi Gott action. Fín keyrsla. Fullt af góðum leikurum. John C. Reilly lék mjög góðan fyndinn karakter. Töff tónlist  gott ss vibe. Tæknibrellur nútildags eru oft nánast óaðfinnanlegar  frekar magnað.
669,681,7,"Mjög skemmtileg mynd. Spennandi. Svakalegt action  mjög góð keyrslarússíbani á köflum. Góður húmor líka. Vel gerð gott production  það er búið að sýna að þetta franchise virkar, þannig að fólk er ekki hrætt við að dæla peningum í þetta. Fínasta handritplot miðað við FF mynd. Charlize Theron var töff villain."
670,682,6,"Spennandi. Fín saga. hugaverðar pælingar varðandi siðferði, hver er vondigóði kallinn, hvaða líf eru mikilvægariverðmætari en önnur... Alltaf gaman að sjá góðar íslenskar bíómyndir. 

 g horfði á þessa í flugvél, þannig að upplifunin er ekki alveg eins og heima eða í bíói."
671,683,7,Spennandi. Góðir leikarar. Skemmtileg nútímakúreka stemning. Töff að Nick Cave sá um tónlistina soundtrackið.
672,684,8,"Mögnuð mynd! Virkilega flott. Spennandi. Gott action. Hörku keyrsla fattaði eiginlega ekki að þetta var , klst. mynd. Gal Gadot var algjör töffari. Góður húmor inn á milli."
673,685,8,Svakaleg stríðsmynd. Mjög spennandi. Góð saga  virkilega áhugaverð. Góðir leikarar.
674,686,5,Fyndin mynd. Fullt af skemmtilegum leikurum. Smá kjánalegklisjuleg í lokinn.
675,687,7,Spennandi. Fín action keyrsla inn á milli. hugavert conceptplot. Góður húmor. Anna Kendrick var góð sem comic relief.
676,688,6,Mjög fyndin vitleysa. Spennandi.
677,689,8,Virkilega fín mynd. Exta Pixar mynd: Hugljúf og fyndin. Skemmtileg saga. Spennandi.
678,690,7,Mjög spennandi mynd. Fullt af fínum leikurum. Fínar action senur.
679,691,8,Mjög spennandi mynd. Gott action  töff bílaatriði. Skemmtilegur ryþmi í sumum atriðum í takt við tónlistina og sound effects. Fullt af fínum leikurum.
680,692,7,"Spennandi og flott mynd. Virkilega flottar tæknibrellur  aparnir voru nánast óaðfinnanlegir. hugaverð saga  það er alveg hægt að líkja þessu stríði við eitt og annað í mannkynssögunni þar sem fólk var hrætt við breytingar, fólk sem er öðruvísi o.s.frv. Steve Zahn var mjög góður sem Bad Ape  mjög fínt comic relief :"
681,693,9,Mögnuð mynd! Stórfengleg! Brjálæðislega spennandi! ???? takanlegt að fylgjast með lífsbaráttu hermannanna. Tónlistin og hljóðin voru rosaleg  höfðu svakaleg áhrif á mann. Skemmtilegt hvernig sögurnar og tímalínurnar krossuðust og púsluðust saman. Mjög vel leikin. Algjört meistarastykki. Svo vel gerð mynd. Allt gott við hana. Greip mann algjörlega.
682,694,8,Töff mynd. Töff tónlist. Töff útlit. Töff myndataka  nokkur mjög flott atriði. Spennandi. Gott action. Alltaf gaman að sjá slendinga í Hollywood myndum  Jóhannes Haukur Jóhannesson í aukahlutverki og Elísabet Ronaldsdóttir klippti.
683,695,5,Kjánalegsilly mynd  slatti af cheesy bröndurum. En alveg hægt að hlæja að þessu. Sæmileg afþreying fín fyrir tjillaða stemningu. Ekki besta Zach Braff myndin sem ég hef séð. etta plotconcept minnti mig smá á aðra mynd með Morgan Freeman; Last Vegas. En svo var ég að sjá að þetta er víst endurgerð af mynd frá . 
684,696,7,"Spennandi mynd. Klikkuð saga  magnaður karakter, svakaleg ævintýri sem hann hefur lent í. g er á kafi í Narcos þáttunum, þannig að það er mjög fróðlegt að sjá meira frá þessu sjónarhorni."
685,697,8,"Mögnuð mynd. Listaverk  fullt af flottum skotum. Ekki jafn dimm og þunglyndisleg og fyrri myndin, en ekki mjög björt framtíðarsýn. Samt alltaf gaman að sjá hinar ýmsu útgáfur af framtíðinni  tæknin, menningin, fötin, samfélagið... Svakaleg tónlist agressív. Nokkuð löng mynd. Alltaf gaman að sjá Tómas Lemarquis bregða fyrir. Svo eru víst einhverjar stuttmyndir sem gerast fyrir   þarf að tékka á þeim."
686,698,6,Skemmtilega kjánaleg mynd. Fyndin. Fínasta afþreying.
687,699,6,Fín kúrekamynd. Spennandi. En frekar löng.
688,700,5,Smá kjánaleg stundum LOLcat inspo poster  handritið hefði getað verið betra og leikurinn var stundum ekki alveg nógu smooth. Gaman að sjá Die Antwoord Ninja  YoLandi og hafa listina þeirra með í myndinni graffiti  tónlist.
689,701,6,"Fyndin. Spennandi. Klikkaðar týpur. Flott myndataka. Frekar sorgleg saga. hugavert að Liam Howlett fékk shoutout í credit listanum, undir With Thanks  eftir smá rannsókn þá er það líklega út af The Prodigy remixinu af Lust For Life."
690,702,7,Mjög fyndin vitleysa. Skemmtilega klikkuð. Fullt af góðum persónum  mikið í gangi.
691,703,7,Hörku ofurhetjumynd. Fínasta action. gætis húmor inn á milli. Nóg af þekktum leikurum. Flott og skemmtilegt teymi  þótt það sé yfirleitt aðeins meiri sjarmi og kraftur í kringum Marvel persónurnar. að var eitthvað örlítið kjánalegt við vonda kallinn. Alltaf gaman að sjá slandi og íslensku bregða fyrir í risastórum bíómyndum.
692,704,9,"Virkilega góð mynd. Mjög fyndin. Spennandi. að liggur við að maður sé orðinn of vanur myndum með risastórum bardögum og svakalega mikið af flottum tæknibrellum  að það sé ekki eins eftirtektarvert lengur. En þetta var samt mjög töff. g var að fíla s stemninguna í tónlistinni. Mér fannst líka einhvern veginn viðeigandi að Immigrant Song með Led Zeppelin var notað oftar en einu sinni  satrú, sland og allt það."
693,705,9,"Mögnuð mynd! Svakalegt action. Góð keyrsla. Mjög spennandi. Fínn húmor inn á milli. Flott mynd  leit vel út, flottar tæknibrellur eðlilega. Ef þau halda uppi þessum gæðastaðli þá mun maður seint fá leið á þessum kvikmyndaheimi."
694,706,7,Virkilega skemmtileg mynd. Fyndin og spennandi. Topp afþreying. Dwayne frændi er alltaf góður :
695,707,7,Góð blanda af húmor og actionspennu. Sem sagt; fyndin og spennandi. Að vissu leyti buddy cop mynd. Góð afþreying.  Smá auka atriði blooper alveg í lokinn á kreditlistanum.
696,708,6,"Gott grín með smá spennuaction  oft sillykjánalegt bull og vitleysa. Tóku sig ekkert of alvarlega  í raun að gera grín að Baywatch conceptinu, sem var ágætis vinkill. Ekkert frábært handrit né stórleikur, en fín afþreying."
697,709,7,"hugaverð blanda af scifi, rómantík og spennu. Geimskipið var kúl  ég var sérstaklega að fíla skjöldinn. Bíómyndir með fáum leikurum geta oft verið áhugaverðar... myndi halda að það sé smá krefjandi að búa til áhugaverð mynd þegar það er ekki hellingur af persónum til að vinna með og gefa myndinni dýpt. "
698,710,8,"Mjög spennandi thriller. hugaverð saga, nokkuð gott handrit."
699,711,6,"Fyrri parturinn var spennandi thriller, en stundum smá hægfara ekki alveg nógu hröðsmooth keyrsla. Svo bjargaðist þetta fyrir horn þegar það kom meira action seinni partinn. Sumt var nokkuð klisjulegt ekkert svaka frumlegt, en þetta var fínasta afþreying. Hugmyndin conceptið minnti mig smá á aðra bíómynd með Liam Neeson og sama leikstjóra Jaume ColletSerra; NonStop frá   þar var hann í flugvél en ekki lest ; "
700,712,5,Ekta Disney ævintýri. Fyndin. Spennandi. En ég bjóst við skemmtilegri mynd frá Pixar.
701,713,7,"Kúl myndataka og grafík hvernig þau blönduðu UIviðmótinu við myndina. Töff tónlist. Flott neon future stemning. hugavert concept og mjög viðeigandirelevantcurrent út frá samfélagsmiðlum og öllum gögnunum sem eru til um okkur, hvað við erum að deila mikið af efni, oft í rauntíma. Spennandi. Gaman að sjá Casey Neistat bregða fyrir : End titles grafíkin var snilld  mjög gott techinternet tributehomage. Jóhann Jóhannsson var þarna með eitt lag Nerve Remix."
702,714,5,"Kjánaleg, silly, jafnvel fáránleg... en fyndin, spennandi, gott action og fín afþreying."
703,715,7,Fyndin. Spennandi. etta er náttúrulega byggt á bók og mér fannst það stundum augljóst í flæðinu  þetta var oft bara nokkur tengd atriði úr einum kafla og svo var bara tekinn fyrir næsti kafli og ekki beint smooth flæði á milli. Skemmtileg ævintýramynd.
704,716,7,"Fyndin og spennandi. Minnir mig á unglingaspæjarabækurnar eins og Frank og Jói The Hardy Boys, Nancy Drew, Fimm fræknu... nokkuð vinsælt concept fyrir börn og unglinga  Scooby Doo o.s.frv. Hugljúf og skemmtileg ævintýramynd."
705,717,5,hugavert concept  smá blanda af Big og Groundhog Day. Fyndin á köflum. Gaman og áhugavert að sjá Vinestjörnur eins og King Bach í bíómyndum.
706,718,7,"Mér fannst fyrsta Cloverfield myndin algjör snilld.  Cloverfield Lane var líka áhugaverð, spennandi og einstök á sinn máta. annig að ég var mjög spenntur að heyra að það væri komið meira af efni frá þessum heimi. 
Skemmtileg scifi mynd. hugaverðar vísindapælingar. Gaman að sjá vini J.J. Abrams; Simon Pegg og Greg Grunberg, með smá hlutverk."
707,719,7,Spennandi ævintýramynd. Erfitt að segja meira án þess að fara í spoilers ;
