id,review,rating,sentiment
255,F&#237;n mynd. Klass&#237;sk l&#246;ggumynd a&#240; &#253;msu leyti. Ekkert ge&#240;veikt krassandi fyrri partinn en &#254;a&#240; var g&#243;&#240; keyrsla &#237; lokinn&#44; g&#243;&#240; spenna. S&#246;gurnar &#40;pers&#243;nurnar&#41; tengdust ekkert mj&#246;g miki&#240; nema alveg &#237; lokinn. F&#230;r mann ekki beint til a&#240; vilja vera l&#246;gga &#40;&#237; Brooklyn&#41; - pers&#243;nurnar eru allar &#237; ruglinu.,5,Neutral
256,Góð mynd. Mjög brútal. Bresk framleiðsla - ekki þessi týpíski Hollywood bragur. Vel gerð. Flott landslag - minnti smá á íslenskt landslag. Mögnuð bardagaatriði - blóð út um allt. Fín saga.,7,Positive
257,Virkilega fyndin mynd - fullt af sprenghlægilegum atriðum. Skemmtilegt rugl. Mjög skrautleg (og skemmtileg) persóna þessi Aldous Snow (Russell Brand). Nóg af cameos.,7,Positive
258,Kúl mynd. Michael Caine alveg bad-ass. Brútal. Skugglegt ástand í þessu breska ghetto - breskir krakka-gangstas eru kolruglaðir.,6,Neutral
259,Frekar kjánaleg mynd. Alveg slatti af atriðum þar sem manni brá - en maður hló líka ótrúlega oft (aðeins of silly fyrir hryllingsmynd). Ágætlega spennandi en alveg formúlu-hryllingsmynd. Kannski að maður horfi á upprunalegu myndina til að bera saman...,4,Negative
260,"Gott fjör. Mjög skemmtileg mynd. Pixar kunna þetta. Margar skemmtilegar persónur. Stuttmyndin á undan, Day &amp; Night, var líka mjög skemmtileg. Sá þetta í 3D en maður var ekkert mjög mikið var við auka 3D effect - ekki eins mikið og þegar maður sá Avatar. En hún leit mjög vel út.",7,Positive
261,Kúl mynd. Gott action. Góð skemmtun. Ég hef ekki séð The A-Team ennþá en út frá trailer-num þá held ég að plottið sé (að hluta til) svipað - Teymi af sérsveitamönnum sem eru útskúfaðir og þurfa að bjarga sér sjálfir til að hreinsa mannorð sitt með ýmsum (extreme) aðferðum.,7,Positive
262,Allt &#237; lagi action &#225; k&#246;flum. Ekki vel leikin og handriti&#240; frekar &#254;unnt. Frekar kj&#225;naleg.,5,Neutral
263,"Gott action. Nóg af ofbeldi. Blóðugu ofbeldi. Fín spenna. Töff persónur. Kúl mynd, en ekkert meistaraverk.",7,Positive
264,Mögnuð mynd. Virkilega flott og vel gerð. Góðir leikarar. Góð spenna - fullt af mjög töff atriðum. Skemmtilegar og áhugaverðar pælingar varðandi drauma. Fær mann til að hugsa - alls ekki heilalaus mynd þar sem maður hallar sér aftur og gónir. Gaman af svona frumlegum myndum. Áhugaverð saga/plot - skemmtilegur heimur/heimar sem þetta gerist í. Tónlistin var líka mjög kúl - Hans Zimmer alveg að standa sig - skapaði virkilega flotta stemningu.,8,Positive
265,"Mjög kúl mynd. Hörku action - góð keyrsla. Nóg af byssubardögum, sprengingum, bíla-action, slagsmálum und zo weiter. Mjög spennandi. Fínasta handrit/plot. Maður fær heldur aldrei leið á því að horfa á Angelina Jolie ;) Hún stendur sig alltaf vel í svona action hlutverkum þar sem hún þarf að lemja frá sér og munda byssur.",8,Positive
266,"Þvílík snilld! Þvílíkar sprengingar! Þvílíkt testosterón! Þetta er alveg mögnuð mynd. Annað eins safn af vöðvabúntum, hasarhetjum og harðhausum hefur ekki sést. Ég mæli með að fara á power-sýningu - krafturinn/bassinn í þessum byssum og sprengingum er algjör snilld. Virkilega góð skemmtun - rússíbani af sprengingum og byssubardögum. Nett fyndin líka á köflum (vísvitandi eða ekki). Það þarf varla að nefna að með svona mynd býst maður við ekki við mjög innihaldsríku handriti eða einhverjum stórleik.",9,Positive
267,F&#237;nasta action. Sm&#225; kj&#225;naleg/cheesy &#225; k&#246;flum. Handriti&#240; hef&#240;i geta&#240; veri&#240; betra. Ekkert f&#225;r&#225;nlega vel leikin.,6,Neutral
268,Fyndið rugl. Góð skemmtun. Random vitleysa. Var að fíla animation senurnar.,7,Positive
269,"Mjög fyndin mynd. Sprenghlægileg á köflum. Frumleg - mjög skemmtilegir (og flottir) effect-ar og flottur stíll á henni. Nóg af skemmtilegum og flottum bardagaatriðum. Hellingur af þekktum leikurum. Nett súr á köflum - ok, köllum þetta ""frjótt ímyndunarafl"" :)",8,Positive
270,"Handritið var ekki alveg nógu solid. Frekar skrítið á köflum - ""flæðið"" var stundum ekki alveg að meika sense. Ekkert mjög vel leikin. Ágæt spenna.",5,Neutral
271,"Eltingaleikur inni í lokuðu rými - öll myndin gerist s.s. inni í einni byggingu. Áhugavert setup/plot - samt ekkert gífurlega bitastætt handrit, að mörgu leyti frekar basic. Ágætlega spennandi á köflum. Áhugavert samansafn af leikurum.",5,Neutral
272,"Mikið drama. Ágæt spenna. Nasty pyntingar. Brútal. Svona að vissu leyti ádeila á þær aðferðir sem er beitt á suma fanga til að fá þá til að tala - siðferði, mannréttindi, hversu langt er hægt að ganga á meðan maður réttlætir að það sé verið að bjarga milljónum manna? Fínir leikarar.",6,Neutral
273,&#193;hugaver&#240; mynd. G&#243;&#240;ir leikarar. Sum atri&#240;i voru frekar skr&#237;tin/s&#250;r.,5,Neutral
274,"Meira rugli&#240; &#58;&#41; Klass&#237;skt Adam McKay og Will Ferrel st&#246;ff. Mj&#246;g fyndin og &#225;g&#230;tlega spennandi. F&#237;n action atri&#240;i inn &#225; milli. Mark Wahlberg og Will Ferrell voru f&#237;nt teymi. M&#233;r fannst ""drinking with Terry Hoitz"" atri&#240;i&#240; mj&#246;g k&#250;l - skemmtilega &#250;tf&#230;rt. Nett &#225;deila &#225; bankahruni&#240;/credit collapse og &#246;ll &#254;essi bailout og b&#243;nusa. &#222;a&#240; er atri&#240;i alveg &#237; lokinn eftir allan kredit-listann&#44; &#225;g&#230;tlega fyndi&#240;.",7,Positive
275,Mj&#246;g k&#250;l mynd. Virkilega gott action - g&#243;&#240; keyrsla. G&#243;&#240; spenna - zombies sem birtast upp &#250;r &#254;urru kemur alveg adrenal&#237;ninu af sta&#240;. Leit virkilega vel &#250;t - miki&#240; lagt &#237; hana&#44; v&#246;ndu&#240;. Vissulega slatti af t&#246;lvugraf&#237;k&#44; sem kom mj&#246;g vel &#250;t. 3D effect-inn var l&#237;ka alveg a&#240; virka&#44; mj&#246;g vel &#250;tf&#230;r&#240;ur og n&#253;ttur til fullustu &#237; m&#246;rgum atri&#240;um. Mj&#246;g gaman a&#240; &#254;essu&#44; g&#243;&#240; af&#254;reying.,8,Positive
276,"Alltaf gaman að horfa á svona klassíker. Myndin var mjög fyndin - ekki viss um að hún hafi átt að vera það :) [OK, jú, hún átti kannski stundum að vera fyndin. Ágætis kímni í gangi. En stundum var hún bara fyndin af því að hún var kjánaleg.] Þvílík bardagaatriði. Fullt af gullmolum, eins og: ""I couldn't be fonder of you if you were my own son. But, well, if you lose a son, it's possible to get another. There's only one Maltese Falcon."". Góð keyrsla, en stundum datt maður smá út úr (var ekki alveg að fatta). Leikurinn var stundum ekki alveg í hæsta gæðaflokki. En þetta er mynd sem sannir kvikmyndaunnendur vilja ekki missa af :)",6,Neutral
277,Voða ljúf mynd. Nokkuð fyndin. Audrey Hepburn er alveg mega sæt... Þetta var fyrsta myndin hennar (þar sem hún var í stóru hlutverki) og hún gerði sér lítið fyrir og tók heim Óskarinn fyrir þetta hlutverk. Líklega hægt að flokka þetta sem rómantíska grínmynd en Gregory Peck/Joe Bradley var nett creepy/stalkerish í byrjun ;),6,Neutral
278,"Mjög góð mynd. Gott handrit - skemmtilegar tilvísanir og endurtekningar (eins konar staðlar...). Frekar ""symbólísk"" mynd. Áhugaverðar persónur. Nokkuð fyndin á köflum (stundum af því að hún var svo súr). Flott myndataka/sjónarhorn. Mjög róleg og hæg mynd. Nokkuð arty. Fyrsta (og eina?) myndin sem ég sá á RIFF 2010.",7,Positive
279,Algjört rugl - vitleysa alveg í gegn. En mjög fyndin (sprenghlægileg á köflum). Annað væri nú skrítið með Steve Carell í aðalhlutverki. Fullt af þekktum (og fyndnum) leikurum í aukahlutverkum...,6,Neutral
280,"Mjög góð mynd. Mjög solid - gott handrit, góðir leikarar, vel gerð... Spennandi. Gott action.",7,Positive
281,"Virkilega góð mynd. Mjög áhugavert að skyggnast aðeins inn í bakgrunn/sögu Facebook. Góðir leikarar. Spenna, drama og lúmskt fyndin á köflum. Tónlistin var algjör snilld - Trent Reznor er svo sannarlega með þetta á hreinu. Whoa! Armie Hammer lék báða tvíburana - did not see that coming... Tvíburarnir voru snillingar - góðar persónur.",8,Positive
282,"Mjög áhugaverð mynd um uppruna og baráttu Apple og Microsoft. Mikið af atburðum og ákvörðunum (krúsíal viðskiptatækifæri sem fyrirtæki gripu eða misstu af) sem breyttu heiminum. Líka skemmtilegt að sjá þessa mynd núna, þegar hlutirnir hafa breyst töluvert. Nokkuð merkilegt að bæði í þessari mynd og The Social Network er mikið drama í kringum að fólk er að stela hugmyndum (eða ""fá lánað"") frá öðrum - er það eina leiðin til að verða risastór? ;)",6,Neutral
283,"Mjög góð mynd. Leit vel út (kúl ""áferð""/filter/eitthvað). Gott handrit. Góðir leikarar - El Jefe/Miguel var töffari, samt kannski aðeins of góðhjartaður fyrir götustrák ;) Spennandi. Stundum gleymdi ég að ég væri að horfa á mynd eftir Baltasar Kormák, fannst einhvern veginn að Tony Scott eða einhver bandarískur leikstjóri væri á bakvið þetta - s.s. mjög vel leikstýrð. Baltasar er alveg að meika það. Mikið af siðferðislegum spurningum... siðferðislega ögrandi mynd ;) Drama. Smá ádeila í gangi...",7,Positive
284,Tók smá tíma að komast inn í ryþmann á myndinni... Svona gamlar eru allt öðruvísi byggaðar upp en þær myndir sem maður horfir á vanalega. Ágætlega fyndin inn á milli (viljandi/óviljandi?). Drama/átök. Áhugaverð mynd að ýmsu leyti... Þetta er svona mynd sem maður verður eiginlega að horfa á ef maður á að kalla sig kvikmyndaunnenda - er oft á topplistum yfir bestu kvikmyndir sem gerðar hafa verið. Ég veit nú ekki alveg hvort ég sé sammála því... ég myndi alla vega ekki setja hana í topp 20 skemmtilegustu myndir sem ég hef séð (né topp 50). Mér fannst svona mórall myndarinnar vera að peningar (fáránlega mikið af þeim) veita þér ekki endilega hamingju. Ágætlega vel leikstýrð - nokkur flott skot. Þetta var víst í fyrsta skipti sem megnið af aðalleikurunum léku í kvikmynd - samt allt í lagi leikur í gangi.,5,Neutral
285,"Þvílík snilld. Nettur splatter. Virkilega fyndin - ég var algjörlega í kasti eftir eitt atriðið. Nett rugl á köflum. B-mynd (blóð og brjóst) í hæsta gæðaflokki. Fullt af góðum leikurum. Danny Trejo er bara svalur. Gott action - nóg af því. Handritið var frekar ""takmarkað"" - það er svosem óþarfi að vera með snilldar handrit fyrir svona mynd. Slatti af (góðum) one-liners.",8,Positive
286,Fyndið rugl. Zach Galifianakis er alltaf góður. Mér dettur ekkert meira í hug til að segja... Fínasta afþreying.,6,Neutral
289,Áhugaverð mynd. Sækó thriller. Siðferðislega ögrandi. Góðir leikarar. Svipað og með myndina Unthinkable þá er þetta ádeila á hversu langt er hægt að ganga í stríðinu gegn hryðjuverkum... Myndir sem gerast í svona takmörkuðu rými eru alltaf sérstakar. Smá indie bragur yfir þessari mynd. Nokkuð vel skrifuð. Spennandi.,7,Positive
290,Mj&#246;g spennandi. Vel leikst&#253;r&#240; - &#233;g f&#237;la svona hra&#240;ar klippingar &#254;ar sem myndav&#233;lin er &#225; fullu eins og Tony Scott er &#254;ekktur fyrir. F&#237;nasta af&#254;reying.,6,Neutral
291,"Virkilega góð mynd. Mjög fyndin. Afbragðs leikarar - Bruce Willis ennþá harður, Helen Mirren mjög töff og John Malkovich var að gera góða hluti sem klikkaði gaurinn. Skemmtilegar persónur. Góð spenna, gott action - flott bardagaatriði, nóg af sprengingum... Flott myndataka og vel klippt. Eitt svalasta atriði sem ég hef séð í bíómynd - ég gjörsamlega missti mig þetta var svo töff (sprenghlægilegt líka af því að þetta kom svo mikið á óvart).",8,Positive
292,"Algjört rugl. En mjög fyndið rugl - mörg sprenghlægileg atriði. En líka mörg mjög súr/ógeðsleg/sjokkerandi atriði - stundum leið mann bara illa. Að þeir skuli gera sér þetta... en sumir gera greinilega ýmislegt fyrir rétta upphæð. 3D tæknin var oft að virka mjög vel - kom mjög vel út. Ég var sérstaklega að fíla high speed camera atriðin (1000 rammar á sekúndu í slo-mo) - sum voru eiginlega listaverk, mjög töff. Ég hef sjaldan hlegið jafn mikið yfir byrjunar-credit-lista :)",6,Neutral
293,"Drama &amp; spenna. Mjög spennandi. Mikið drama. Virkilega solid mynd - góðir leikarar, gott handrit, vel leikstýrð... Vönduð mynd.",6,Neutral
294,"Fínasta mynd. Nokkuð fyndin á köflum. Frekar flottar tæknibrellur miðað við að þessi mynd var gerð 1935. Ágætlega áhugaverð saga. Ég væri til í að sjá <a href=""http://www.imdb.com/title/tt0295601/"">She's Alive! Creating the Bride of Frankenstein</a> - örugglega mjög fróðlegt.",6,Neutral
295,Góð mynd. Gott action. Góð spenna. Frændi minn Dwayne (* copyright bj) stendur sig alltaf vel sem harðjaxl. Fullt af þekktum leikurum. Flott myndataka. Töff mynd.,7,Positive
296,Ágætlega fyndin. Ekkert brjálæðislega gott handrit - leikurinn var heldur ekki í toppklassa. Gerist um jól en ekki mjög jólaleg. Eins og með margar gamlar myndir þá var flæðið frekar hægt - ekki klippt á 3 sek fresti ;),5,Neutral
297,Fínasta afþreying. Ekta poppkornsmynd/sumarsmellur... Ágætis action og nokkuð fyndin á köflum. Alveg óþarfi að taka svona myndir alltof hátíðlega.,6,Neutral
298,"Ágætlega fyndin og spennandi. En svolítið skrítin - fyrsta finnska kvikmynd sem ég sé. Alltaf áhugavert að horfa á svona ""öðruvísi"" myndir - öðruvísi stíll og stemning en maður er vanur. Skrautlegar persónur. Frekar stutt. Smá kjánaleg á köflum.",5,Neutral
299,G&#243;&#240; mynd. Mj&#246;g fyndin og skemmtileg. Skemmtilegar pers&#243;nur. Frakkarnir geta veri&#240; svo kr&#250;ttlegir.,7,Positive
300,Ágætis afþreying. Frekar mikið léttmeti - upplagt svona í nýársþynnkunni ;),5,Neutral
301,Ágætlega spennandi... En ekkert fáránlega frumleg.,5,Neutral
302,Mjög góð mynd. Áhugaverð að ýmsu leyti - sjá hvernig þetta þróaðist (hvernig mismunandi aðilar/stofnanir fréttu af 9/11 og hvernig þær brugðust við). Tók smá á að horfa á seinni partinn. Vel gerð mynd.,7,Positive
303,"Mjög góð mynd. Leit virkilega vel út - neon festival - allt mjög flott. Tónlistin var snilld - Daft Punk kunna þetta alveg - skapaði mjög góða stemningu. Clu (stafræni, ungi Jeff Bridges) var mjög creepy - nett <a href=""http://en.wikipedia.org/wiki/Uncanny_valley"">uncanny valley</a> dæmi. Gott action, náttúrulega klikkaðar tæknibrellur/tölvugrafík. Mikið af mjög kúl/flottum atriðum.",8,Positive
304,Sjúk hryllingsmynd. Mjög spennandi - maður var alveg á tánum á köflum.,5,Neutral
305,"Minnir smá á Garden State – en alls ekki jafn góð/krúttleg og alls ekki jafn góð tónlist (+ gellan er engan veginn jafn falleg og Natalie Portman). 

Öfugt við Garden State þá fór Roger Greenberg (Ben Stiller) frá Austurströndinni til Vesturstrandarinnar eftir mikið áfall og er að reyna „finna sig í lífinu“.

Ekki alveg nógu solid – vantaði eitthvað upp á að halda þessu saman... Ágætlega fyndin inn á milli. Mikið af persónum í ruglinu.",5,Neutral
306,Fín mynd. Ágætlega fyndin og spennandi á köflum. Stundum ekki alveg nógu sannfærandi. Það er alltaf skemmtilegt að horfa á kvikmyndir sem eru teknar upp í borgum sem maður hefur verið í...,6,Neutral
307,Nokkuð fyndin mynd. Fínasta afþreying.,6,Neutral
308,Grín actionmynd. Nokkuð kjánaleg á köflum og handritið/leikurinn var ekki alveg í hæsta gæðaflokki - en stundum var bara fyndið (jafnvel sprenghlægilegt) hvað hún var kjánaleg. Smá B-mynda fílingur. Nokkur kúl action atriði. Fínasta afþreying - ef maður tekur þessu ekki of alvarlega ;),6,Neutral
309,Ágætlega fyndin. Smá kjánaleg á köflum. Léttmeti.,5,Neutral
310,Góð mynd. Krútt/indie/teenage drama. Erfitt að vera til. Smá Juno fílingur. Indie tónlist. Góðir leikarar. Góð/áhugaverð saga.,6,Neutral
311,Ágætlega fyndin. Smá kjánaleg á köflum…,5,Neutral
312,Stútfullt af góðum leikurum. Mikið af (grófu) ofbeldi. Maður hefur alveg séð rómantískari myndir ;),6,Neutral
313,Mjög fyndin mynd. Slatti af sprenghlægilegum atriðum. Voða klassísk rómantísk gamanmynd. Dolph Lundgren persónan var sérstaklega fyndin.,6,Neutral
314,G&#243;&#240; mynd. Mikil k&#237;mni. Spennandi. Skemmtilega kj&#225;naleg/hall&#230;risleg &#225; k&#246;flum.,6,Neutral
315,Fyndin mynd. Fyndið rugl. Fyndinn kjánaskapur.,6,Neutral
316,Mjög góð mynd. Virkilega góð myndataka - mjög skemmtileg/áhugaverð á köflum. Leit mjög vel út - flott svona svört/hvít. Skemmtilegur punktur: Þar sem myndin var svört/hvít var hægt að nota súkkulaðisíróp sem gerviblóð ;) Þrátt fyrir að það var í raun sýnt takmarkað þá var hún nokkuð scary/skelfileg. Spennandi. Fínasta handrit. Sturtuatriðið var magnað... intense. Tónlistin er geðveik - gerir rosalega mikið fyrir myndina. Manni brá alveg nokkrum sinnum. Hressandi adrenalín-flæði :),7,Positive
317,Skemmtileg/flott myndataka &#40;&#225; k&#246;flum&#41;. Nokku&#240; indie&#44; low budget... &#193;g&#230;t t&#243;nlist. Gengur miki&#240; &#250;t &#225; samt&#246;l og samb&#246;nd&#44; pers&#243;nur og drama... Skr&#237;tin fj&#246;lskylda &#40;br&#250;&#240;arinnar&#41;&#44; skr&#237;tinn vinah&#243;pur...,5,Neutral
318,G&#243;&#240; mynd. Mj&#246;g fyndin. Fullt af f&#237;num leikurum.,6,Neutral
319,G&#243;&#240; mynd. Fyndin. Drama. &#193;hugaver&#240; saga.,5,Neutral
320,K&#250;l mynd. Spennandi. &#193;hugaver&#240; saga. &#201;g f&#237;la svona quantum physics/sci-fi/alternative universe p&#230;lingar. Hef&#240;i samt m&#225;tt vera meiri HTML k&#243;&#240;i &#59;&#41;,7,Positive
321,Kúl mynd. Töff tónlist - The Chemical Brothers sáu víst um hana. Sum atriði voru eins og tónlistarmyndband. Góð leikkona (Saoirse Ronan) - mjög skemmtileg persóna. Spennandi. Áhugaverð saga. Gott action. Töff bardagaatriði. Vel leikstýrð. Flott myndataka.,8,Positive
